,type,title,fuction,img,url
46,논벼,제이제이643더블유디에스(JJ643WDS),담수직파 우수,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvuVjCV0E/xfCjD29QWIJkCs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=YJpMnQFpSvfAKELXTwRtzmmcTtIwYafaixeOWOHNIeBATEmtVaRRGDFBtitcAFCfmVJXSGTOBpMUZpqxWhfMcVVGnOpKjPxYaTmN
47,일반벼,참동진(Chamdongjin),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvAUWiWzaxTCvtf@fh1FPrO83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=ParvLnzIBdZeFTkfSrahOpEQNxtubayFQKJeWYViBCxwSJIbTZxzTIxGsoLAbSXILXcwcmMQXHNXkUrIjMMyGvWrRQKcEpCJVZjA
48,토마토,원예9016(Wonye9016),고온내성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvEcMhrsZv6bFSuh9@@UhfIc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=bhgeOwrDpfyiKwXkThxVtpmNvajenxrrzfNZGpQnMPcgdkDydlctxlsnBefXFXhnKausWxDaJdkFsTvfKuODFOayzajEdYDedLUU
49,감자,다원(Dawon),"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvy4/JcqhMYgwhIgqKFubF4c3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=yRGplsyvRwXESxHBYuFgUsoSWVXAAFxXpprBgbZnSSTLQLtVtmctPGYNUbIysHfIRoDoMiqwcIcGLEQTFCcKDivFLzkoEkjUNztd
50,논벼,제이제이624엘오엑스(JJ624LOX),저장성 우수,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv1JIMzsAKbrfoRr9aJJDR9c3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=HoGLRRiecMpjKljHTgrshXIzlIYIULwAiEyYDfAaWXkfgYFKLoNMbaqbymTCEMaBOwXJgLbiyQDiNIbUozzQMtDVUJZvrUptcjAr
51,감자,금나루(Geum naru),,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv7xhxrqoWGHNIjv/fUWzJts3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=iAAnJXiAWuLpUhnFdSaVXUJnhzgFxRORbQHSuELLanZKHpCfLXrvWnfZSUaCvHioixCMWSLTExJRuhbJbicCXIgkFWaUYjjUrDAP
52,특수미,정다미(Jeongdami),다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvBwvAxDcwEFMEBnh96l3Zos3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=dmuqBIPGqdzGixkTwdsnLjCTwYIiUFQCJVOyTlYZhuLozjTiIhdQYCARAXqMsEBmXTYtstgKabqTebKwEoCUiuvnpAYOMRZlZogg
53,포도,아그데(Ageude),"가공적성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv6abM1mFzr/se7BthhEQSJM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=GFjhVDKgCLNCxwsEHHkolQpVXpSSlLGkZEsTmtfPuGrkglzCropjfqqIIlpZyrXTzoEPASGqZYJlJTHxVahFRabkAeAwMIzbmaWw
54,지황,한방애(愛)(Hanbangae),"건강기능성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvF21j/Xdu0D5s5nXNH8Axdc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=jHIrWxLSRjaFcBpDniXPjNPoCRrLRHWHFYLsRdUMQYENNSMpazmNpbhUVtZNedsjfDteUrHXUzyrTiUWyDVhwYXXmLRMZWuAPXOu
55,장류용콩,대장(Daejang),다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv1v@cC@PJXqJZca/ZtbYUH83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=qKHXIxiHrHMljZtPshQzUzpTjklyrvmDqQOhbjujyaDdywpJtKXbjxlCsckIfDjOOmVzcFavADOdhMapNhZJWFCiNDnBjgqoxBCr
56,비모란,에홍(Ehong)(Ehong),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvI8Yfn@oSgCPPO89mxeCLY83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=gTZDJytSXSqjztzgETHHSdnWzOCIjMoTafeTLyARBituCwohJkOHuakqCKozbrxrXLpKlAjTidwkUYArpgPaHLLBLQxWRZKhqXQa
57,콩,새들(Saedeul),가공적성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv6RXnkBCU6S0A5bSgTMw3983fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=moRYxJBMFitwuJcwPPaMERhnvOUFWDcoVCwLsQdtbCtsmDKVzIrQBxvpJRNlTqySxtQGOieLLjrxodRwuEgPbjPRgmbTSBnwMqEi
58,들깨,새봄(Saebom),다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvIMGh/ql2E5aLFIlRsaOXCc3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=VDENNACNLbNAtDOQhMSSwjQjaoTdcbbQfweXjfNnYuDIVgpkzAyBMGDVouIjiFvqnnYPZYCpYKZQoSQVgxLiFMnAofchsvcwflha
59,스탠다드,크레용(Crayon),,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvsm7d44h8xLjOXjDICmmMAs3fCBe83GYJtr@G9Xgc/x4!, 
60,화본과류,색동(Saekdong),,https://www.nongsaro.go.kr/ps/img/cmmImg_2020/common/no_img.jpg,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=NkMyswyHxGYMAtZqzlItyZrxYjgEZvKxWoJVoLfDYndKOGdEhVJVmgBDqXkjEvXobYICrbkcOqEbQrHBHolWKJTfbphiVERgisBa
61,유채,아름(Areum),다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv6d18hq63RQqJgH4HTb@JD83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=THnmVnPUkpwCsLDzCPHFINhSwcmYHFRViXNRfHIgLPMzRVjtxPAzoWWYmLCHPoOXsJMEXATQMdFSBLVMQESguodOJruKoArPtRnn
62,프리지아,써니스타(Sunny Star),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvhHzgTaPlPlzkz2SO0g2M1s3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=vBcmwmhRZKsGDdGvtMsqdJcmYlJUHstULpqOktplMcvDKVEfDMAolTqcINyTyiBzGEWNWVySwDVFjECxArNTNdIDdwhdjPVTgvXS
63,심비디움,스노우펄(Snow Pearl),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv6qTBa0FcWQYJXwkKj8p2wM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=IUmyDxmOfiZIBuTjiakxCKcYybDCCVWcQMwMTRZKjvQySFsEumHLBbeknciNEmUKNCVjKpsfxTfglKGykvtYWfPyAhzsPxpdpiUU
64,심비디움,화이트팝(White Pop),개화성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvefYC02QPg@nVulcrzlgp0c3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=mDujhqyuSYnrjfsQDNfZKlBmSQtURWJZrVQYXmhuURvgEOMlCRSlQsWeOVQhJMuuKlXGQwNULTomWQPtgiqRcuNEcSKorUsUwhAX
65,칼라,코튼캔디(Cotton Candy),화형 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvnaAYcJYM7GVw9k6sY2Iros3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=pjYddJHyEmmrkUGPMGgGHjkdrSKGplFUMJtuAyOsoFJdFEMgKeVlBZKYjAjPqkqdRCVoScueTCOGRaiXQKUmungrnqzwrxceHwvF
66,포인세티아,옐로우윙(Yellow Wing)(Yellow Wing),미관 우수,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvyMhuXYiOv6z/aLd6@Klkic3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=woIsoanDsznwBCnumfTgrezpFOCsdEJWNNWKfbFZwMIZlUtoelHpHQSHggjHoNbAMdGMeHIXznrVREzrVnyxYdVfKPScoHHqLJbE
67,단감,단홍(Danhong),식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvQrLKgr3UQ2Sv52GZY0AHhs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=AdcgMXlpbCJjuDJEsaTvtDsQTagFbPNMMryHLuHbitdVmnXncQtKyMFBSfxKpFObSpifhhxileUmcCLYqXhvCOmSZUdIdRBGvngF
68,포인세티아,슈가볼(Sugar Ball),,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv/pNraXvMHp4yrv7l48glyM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=vdNphMgmXQtYknewgIpXTBizfDDyrfIUDROEHQWCichguOYhtQiYtErkrXlKdvCACjRKvPTdPVrHayFURWRMtllwEXrFBlpugOeU
69,팔레높시스(호접란),퍼플퀸(Purple Queen)(Purple Queen),선명한 화색 ,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvy4hpP6Abkr95I7hVA3PCR83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=bJxhQrfVpTsVsejCsWLlVzfZLfralsWUzIbtFEEpyCbgXvJPgBxtrgerHSUPQCoMnBBVgEGduwCTtiWwPjnHdVHcwtMuFgAOyKVA
70,고구마,통채루(Tongchaeru),"건강기능성, 다수량성, 식미",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvqyeQKK28IhmU6nzAMXB6ss3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=hbFmgwRLhzkQxvfYAXqiVBmIfLPZaGEhMWZFHsVmBrXIreNsmGaTXgiSyRXKYYxYFHJmEjEBGeQoPHuGuxaxDmxXPfVGjiKrGFyD
71,고구마,소담미(Sodammi),식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvaS8HsIfwmLHXp8wZNddt/c3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=MZKuHoecMOnXDeASMsavNDFaIUxxOUxSQgKBgjkuDkmeRKDZZRctDgYsfvvZekwOIwOsEeEHGbjAoWXOPzJIAMKDLuFXKCWEGdTE
72,밀,아리진흑(Arijinheuk),"가공적성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv8HiP6e1RUomD2BLrTTL7N83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=SSDBUBQGwNHQTSDzeaIMxREXkOtHdqXsFdAIoFlvSzNRjBSXBKJtOnaoLQjauJXICdjLwYlJnBxoeovinNDECqqxeCOoDOovWEIB
73,밀,우주(Wooju),다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvLb2EnwyP3F5TI6oFSVnzl83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=mXrfSLGhQaMiAuSdlpAroyrynJcPsgxEJOprGlRSblHjTOeIHlFwCEeFAGLULPtNNQbhkLaDTiQoGcokNcHXBJySoxiUynyGWija
74,메밀,황금미소(Hwanggeum-Miso),건강기능성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvOu8nb3qCl67SdZ3jJKmKfs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=vBpbzMxAKUhOEQnXIVbcwNWgXyNYBBzahXpoIeynfxzMgkxXAwkAtdEVkDShVdfGNKuVCyUmSTUsHdkBobwVbWkpWahwatDIQZdB
75,청보리,성연(Cheongyeon),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvPTc54JJB4Xs3b6@TYH7/183fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=VlrqecdVlEIdETdfNlxnxXxvNangsguhFdoVemIkJPMlYREhbVKeiKUdZCdYRIEqUPXylzIMXKaDUekFmlzgFIIAnbVJaebizroj
76,겉보리,싹누리(Cheongssag),"가공적성, 다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvvfWzjhkY6cos7AAKb5u7pM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=mSIuLghdrJrsAiKgoXVYQAfbyHKkHSsqvqzVdvEDgBnmXmAxHSKUYJxzXlldtmzymbKClZDWKJRbIrizFvnJmrVZPnhbDzzWEpvg
77,겉보리,싹이랑(Ssagirang),"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvD@gxvef3hf1xBKmICwPpOs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=NFpDQGVYytusTSYScOJmeWpoEfmnBjuUuvlInnJUtRugcwxmLTkHbQKPdiAYuwxQlYpXcRukmvyawmPDlWKvVpSDYoOLJRyyaucg
78,맥주보리,강맥(Gangmaeg),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvllZdhEMRNBtDYmySPennQ83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=akBYzApZgloGRVDoWbRCLkapgtlGhMoWfKtVpQxpyVipOFEKClrfbBeckodthRwHZOjAIMSdYmQFPetAKguMLoYmHlbnLeumGbou
79,느타리,세나(Sena),다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvlhQFm1XD3sRxAfVu@kSfms3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=rcXKXOEnPcWCpHPzBKlzKIchNsXhUkwTBuvqjbBgjIEtOylhhZAWHWejMyfHHcEIKVUJInGnrShDVpGvEBtfKpuYhGzDmPOQOJQl
80,땅콩,흑찬(Heukchan),"식미, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvz1hAw3XUAPXAo647btWvF83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=IcVOxFNbDdxZqwrrRTWTNrJnxpvyAIccNxbElieBlKxPmlKNbDqKNlJeFsNrvscNUDdoORhymVGFueNTusMidnQFHuvjzULCtGVc
81,총체벼,고우(Gowoo),"다수량성, 매끄러운 잎 및 종실, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvl1rPmcaRsuMsPcPwPO@Y1c3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=PzgXFAHDoHkodgUbDQULNTKKRVyeKQFMlxBlEHrMyOQKTtpleHLqarECgoAkbIuutqhYvBUTAXhzGmNxYyzoxqPQBgICWRMndzrO
82,일반고구마,보드레미(Bodeuremi),다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv5yN@jtSkChVQfQneoM0hj83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=ovQMgjirCnvBQNejTzFbspgQLGlgBQJIiRxiNYKztYoMeugKxYPFGWEyheRjFOwzdGxYCKZopBScYgECZRmQhWUNlDXAURQKNhqg
83,통일형벼,새로미(Saeromi),"가공적성, 다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvrWu9J7FDqcz2Q3Ls1jXFRs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=VipAxolbNQgEJhxgSGmQhhaybueyGXPOxNWUmNaRgPECtBiKADiEPZsOdgQFXXyYCcCbYScYeWDBQHrPBMYpDfisHpcvNREEGiGc
84,참깨,강유(KangYou),"가공적성, 다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvoV2bW3kWjtpuvTbpfOE81s3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=tNmsRqexYXUNMpEmDPAEoOmUAKmrFseMJskGhlYobXPQBAKrZmGGzOFXCjARjMNnrhIJKznjjtqHIdMoJCEpwmeVnNNzandRUXSi
85,감자,대백(Daeback),"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvsPnuQYASI6RckJPN968AO83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=JYagDqdVDZZvJcxHyhZXLVYerLUWWUnCTYnNystmvRECVGqetcmNyHinlDceaAMBTtYjweuEpmeHUcXNLZkgGeqyWHbtEXhWQOam
86,백합(나리),옐로우마블(Yellow Marvel),화형 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvKvMH4toU1CLBsNDDxWGvV83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=VfycIEgFCsbAuyLOxtQvDYyMSKXsXZosdYcpWkNllikapZNzojhJIFzRjXWyPyPitCGzHpgWJoeFwqUXmsXJuJUqdCKdBwAPeZNO
87,상추,참흑치마(신풍흑치마)(Chamheukchima),다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvmW1HnUEGAFAVfZPMuKCers3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=xVaZLdQguwaEGlYAOeZuLapqDLHzWExRHSqnyEyCFvSPErhDUEZEyaRFLwOmHjhpfHRvBuEktmHMhkTXsBqrGNfPTFRhdrNzPspq
88,스프레이,브뤼랑(Brulant),미관 우수,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvOl9wDFy6x7SLBjr9lhhra83fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=MeKCsiATcNGwwsiLNBSajIvyovCIOWIaxDCiFnedLXZHanZdCjNonHRfXWkTipOKWfsuZAlNStAcFRrVLqYUtgFLjeeBDqrkvdYH
89,스프레이,라페트(Lafete),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvS5AuOHI/Fp5zY/TH@8@FyM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=GDNjzQDIOGjKFKutSbwJLHqQNBzwutYaSQqLHsrKOmAKldApUfkEYWvsSpQGrKbfbtCeuCfNwuQPHNTShuAkSalqTeqFDJckMnLD
90,백합(나리),화이트마블(White Marvel),화형 화색,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvmzMb@5dENCxalel47CDiWs3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=ERYACjjNPWxlfdAlOlPqzoxvQqcKVwhJePPfYvhRuQcsDUchAQsvvVroyUibDdjolpUbYpPiDTNIHLWAUMnFpzuRnyatBHWDnTYZ
91,이탈리안라이그라스,아이알605(IR605),다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvy55m9i9f8byweiVqMktlDM3fCBe83GYJtr@G9Xgc/x4!,https://atis.rda.go.kr/sys/file/extrlDownloadFile.do?fileNmOpt=N&extrlAtchFileId=wcitKYZwrOvVwylUYdsLUwRaPyWbEcVIyneNGnJDnSAZhCvPdqfuZuBldfbucIDPlzGlhtKxwFplkEFvFDqRlgNZzQHYFhJpRMEJ
